Filename,Line number,Variable name,Units,Variable reference,Index type key,Variable type key,Keyed value
ChillerAbsorption.cc,483,"""Chiller Condenser Inlet Temperature""",C,BLASTAbsorberReport( AbsorberNum ).CondInletTemp,"""System""","""Average""",BLASTAbsorber( AbsorberNum ).Name
ChillerAbsorption.cc,484,"""Chiller Condenser Outlet Temperature""",C,BLASTAbsorberReport( AbsorberNum ).CondOutletTemp,"""System""","""Average""",BLASTAbsorber( AbsorberNum ).Name
ChillerAbsorption.cc,485,"""Chiller Condenser Mass Flow Rate""",kg/s,BLASTAbsorberReport( AbsorberNum ).Condmdot,"""System""","""Average""",BLASTAbsorber( AbsorberNum ).Name
ChillerAbsorption.cc,488,"""Chiller Hot Water Consumption Rate""",W,BLASTAbsorberReport( AbsorberNum ).QGenerator,"""System""","""Average""",BLASTAbsorber( AbsorberNum ).Name
ChillerAbsorption.cc,489,"""Chiller Source Hot Water Energy""",J,BLASTAbsorberReport( AbsorberNum ).GeneratorEnergy,"""System""","""Sum""",BLASTAbsorber( AbsorberNum ).Name
ChillerAbsorption.cc,492,"""Chiller Source Steam Rate""",W,BLASTAbsorberReport( AbsorberNum ).QGenerator,"""System""","""Average""",BLASTAbsorber( AbsorberNum ).Name
ChillerAbsorption.cc,493,"""Chiller Source Steam Energy""",J,BLASTAbsorberReport( AbsorberNum ).GeneratorEnergy,"""System""","""Sum""",BLASTAbsorber( AbsorberNum ).Name
ChillerAbsorption.cc,495,"""Chiller Source Steam Rate""",W,BLASTAbsorberReport( AbsorberNum ).QGenerator,"""System""","""Average""",BLASTAbsorber( AbsorberNum ).Name
ChillerAbsorption.cc,496,"""Chiller Source Steam Energy""",J,BLASTAbsorberReport( AbsorberNum ).GeneratorEnergy,"""System""","""Sum""",BLASTAbsorber( AbsorberNum ).Name
ChillerAbsorption.cc,500,"""Chiller COP""",W/W,BLASTAbsorberReport( AbsorberNum ).ActualCOP,"""System""","""Average""",BLASTAbsorber( AbsorberNum ).Name
ChillerElectricEIR.cc,711,"""Chiller Part Load Ratio""",,ElectricEIRChillerReport( EIRChillerNum ).ChillerPartLoadRatio,"""System""","""Average""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,712,"""Chiller Cycling Ratio""",,ElectricEIRChillerReport( EIRChillerNum ).ChillerCyclingRatio,"""System""","""Average""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,713,"""Chiller Electric Power""",W,ElectricEIRChillerReport( EIRChillerNum ).Power,"""System""","""Average""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,714,"""Chiller Electric Energy""",J,ElectricEIRChillerReport( EIRChillerNum ).Energy,"""System""","""Sum""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,716,"""Chiller Evaporator Cooling Rate""",W,ElectricEIRChillerReport( EIRChillerNum ).QEvap,"""System""","""Average""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,717,"""Chiller Evaporator Cooling Energy""",J,ElectricEIRChillerReport( EIRChillerNum ).EvapEnergy,"""System""","""Sum""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,718,"""Chiller False Load Heat Transfer Rate""",W,ElectricEIRChillerReport( EIRChillerNum ).ChillerFalseLoadRate,"""System""","""Average""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,719,"""Chiller False Load Heat Transfer Energy""",J,ElectricEIRChillerReport( EIRChillerNum ).ChillerFalseLoad,"""System""","""Sum""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,720,"""Chiller Evaporator Inlet Temperature""",C,ElectricEIRChillerReport( EIRChillerNum ).EvapInletTemp,"""System""","""Average""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,721,"""Chiller Evaporator Outlet Temperature""",C,ElectricEIRChillerReport( EIRChillerNum ).EvapOutletTemp,"""System""","""Average""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,722,"""Chiller Evaporator Mass Flow Rate""",kg/s,ElectricEIRChillerReport( EIRChillerNum ).Evapmdot,"""System""","""Average""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,724,"""Chiller Condenser Heat Transfer Rate""",W,ElectricEIRChillerReport( EIRChillerNum ).QCond,"""System""","""Average""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,725,"""Chiller Condenser Heat Transfer Energy""",J,ElectricEIRChillerReport( EIRChillerNum ).CondEnergy,"""System""","""Sum""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,726,"""Chiller COP""",W/W,ElectricEIRChillerReport( EIRChillerNum ).ActualCOP,"""System""","""Average""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,728,"""Chiller Capacity Temperature Modifier Multiplier""",,ElectricEIRChillerReport( EIRChillerNum ).ChillerCapFT,"""System""","""Average""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,729,"""Chiller EIR Temperature Modifier Multiplier""",,ElectricEIRChillerReport( EIRChillerNum ).ChillerEIRFT,"""System""","""Average""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,730,"""Chiller EIR Part Load Modifier Multiplier""",,ElectricEIRChillerReport( EIRChillerNum ).ChillerEIRFPLR,"""System""","""Average""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,734,"""Chiller Condenser Inlet Temperature""",C,ElectricEIRChillerReport( EIRChillerNum ).CondInletTemp,"""System""","""Average""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,735,"""Chiller Condenser Outlet Temperature""",C,ElectricEIRChillerReport( EIRChillerNum ).CondOutletTemp,"""System""","""Average""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,736,"""Chiller Condenser Mass Flow Rate""",kg/s,ElectricEIRChillerReport( EIRChillerNum ).Condmdot,"""System""","""Average""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,740,"""Chiller Total Recovered Heat Rate""",W,ElectricEIRChillerReport( EIRChillerNum ).QHeatRecovery,"""System""","""Average""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,741,"""Chiller Total Recovered Heat Energy""",J,ElectricEIRChillerReport( EIRChillerNum ).EnergyHeatRecovery,"""System""","""Sum""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,742,"""Chiller Heat Recovery Inlet Temperature""",C,ElectricEIRChillerReport( EIRChillerNum ).HeatRecInletTemp,"""System""","""Average""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,743,"""Chiller Heat Recovery Outlet Temperature""",C,ElectricEIRChillerReport( EIRChillerNum ).HeatRecOutletTemp,"""System""","""Average""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,744,"""Chiller Heat Recovery Mass Flow Rate""",kg/s,ElectricEIRChillerReport( EIRChillerNum ).HeatRecMassFlow,"""System""","""Average""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,745,"""Chiller Effective Heat Rejection Temperature""",C,ElectricEIRChillerReport( EIRChillerNum ).ChillerCondAvgTemp,"""System""","""Average""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,749,"""Chiller Condenser Inlet Temperature""",C,ElectricEIRChillerReport( EIRChillerNum ).CondInletTemp,"""System""","""Average""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,751,"""Chiller Condenser Fan Electric Power""",W,ElectricEIRChillerReport( EIRChillerNum ).CondenserFanPowerUse,"""System""","""Average""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,752,"""Chiller Condenser Fan Electric Energy""",J,ElectricEIRChillerReport( EIRChillerNum ).CondenserFanEnergyConsumption,"""System""","""Sum""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,756,"""Chiller Basin Heater Electric Power""",W,ElectricEIRChillerReport( EIRChillerNum ).BasinHeaterPower,"""System""","""Average""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,757,"""Chiller Basin Heater Electric Energy""",J,ElectricEIRChillerReport( EIRChillerNum ).BasinHeaterConsumption,"""System""","""Sum""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerExhaustAbsorption.cc,467,"""Chiller Heater Evaporator Cooling Rate""",W,ExhaustAbsorberReport( AbsorberNum ).CoolingLoad,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,468,"""Chiller Heater Evaporator Cooling Energy""",J,ExhaustAbsorberReport( AbsorberNum ).CoolingEnergy,"""System""","""Sum""",ChillerName
ChillerExhaustAbsorption.cc,470,"""Chiller Heater Heating Rate""",W,ExhaustAbsorberReport( AbsorberNum ).HeatingLoad,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,471,"""Chiller Heater Heating Energy""",J,ExhaustAbsorberReport( AbsorberNum ).HeatingEnergy,"""System""","""Sum""",ChillerName
ChillerExhaustAbsorption.cc,473,"""Chiller Heater Condenser Heat Transfer Rate""",W,ExhaustAbsorberReport( AbsorberNum ).TowerLoad,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,474,"""Chiller Heater Condenser Heat Transfer Energy""",J,ExhaustAbsorberReport( AbsorberNum ).TowerEnergy,"""System""","""Sum""",ChillerName
ChillerExhaustAbsorption.cc,476,"""Chiller Heater Cooling Source Heat COP""",W/W,ExhaustAbsorberReport( AbsorberNum ).ThermalEnergyCOP,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,478,"""Chiller Heater Electric Power""",W,ExhaustAbsorberReport( AbsorberNum ).ElectricPower,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,480,"""Chiller Heater Electric Energy""",J,ExhaustAbsorberReport( AbsorberNum ).ElectricEnergy,"""System""","""Sum""",ChillerName
ChillerExhaustAbsorption.cc,482,"""Chiller Heater Cooling Electric Power""",W,ExhaustAbsorberReport( AbsorberNum ).CoolElectricPower,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,483,"""Chiller Heater Cooling Electric Energy""",J,ExhaustAbsorberReport( AbsorberNum ).CoolElectricEnergy,"""System""","""Sum""",ChillerName
ChillerExhaustAbsorption.cc,485,"""Chiller Heater Heating Electric Power""",W,ExhaustAbsorberReport( AbsorberNum ).HeatElectricPower,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,486,"""Chiller Heater Heating Electric Energy""",J,ExhaustAbsorberReport( AbsorberNum ).HeatElectricEnergy,"""System""","""Sum""",ChillerName
ChillerExhaustAbsorption.cc,488,"""Chiller Heater Evaporator Inlet Temperature""",C,ExhaustAbsorberReport( AbsorberNum ).ChillReturnTemp,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,489,"""Chiller Heater Evaporator Outlet Temperature""",C,ExhaustAbsorberReport( AbsorberNum ).ChillSupplyTemp,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,490,"""Chiller Heater Evaporator Mass Flow Rate""",kg/s,ExhaustAbsorberReport( AbsorberNum ).ChillWaterFlowRate,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,493,"""Chiller Heater Condenser Inlet Temperature""",C,ExhaustAbsorberReport( AbsorberNum ).CondReturnTemp,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,494,"""Chiller Heater Condenser Outlet Temperature""",C,ExhaustAbsorberReport( AbsorberNum ).CondSupplyTemp,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,495,"""Chiller Heater Condenser Mass Flow Rate""",kg/s,ExhaustAbsorberReport( AbsorberNum ).CondWaterFlowRate,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,497,"""Chiller Heater Condenser Inlet Temperature""",C,ExhaustAbsorberReport( AbsorberNum ).CondReturnTemp,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,500,"""Chiller Heater Heating Inlet Temperature""",C,ExhaustAbsorberReport( AbsorberNum ).HotWaterReturnTemp,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,501,"""Chiller Heater Heating Outlet Temperature""",C,ExhaustAbsorberReport( AbsorberNum ).HotWaterSupplyTemp,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,502,"""Chiller Heater Heating Mass Flow Rate""",kg/s,ExhaustAbsorberReport( AbsorberNum ).HotWaterFlowRate,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,504,"""Chiller Heater Cooling Part Load Ratio""",,ExhaustAbsorberReport( AbsorberNum ).CoolPartLoadRatio,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,505,"""Chiller Heater Maximum Cooling Rate""",W,ExhaustAbsorberReport( AbsorberNum ).CoolingCapacity,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,506,"""Chiller Heater Heating Part Load Ratio""",,ExhaustAbsorberReport( AbsorberNum ).HeatPartLoadRatio,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,507,"""Chiller Heater Maximum Heating Rate""",W,ExhaustAbsorberReport( AbsorberNum ).HeatingCapacity,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,509,"""Chiller Heater Runtime Fraction""",,ExhaustAbsorberReport( AbsorberNum ).FractionOfPeriodRunning,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,511,"""Chiller Heater Source Exhaust Inlet Temperature""",C,ExhaustAbsorberReport( AbsorberNum ).ExhaustInTemp,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,512,"""Chiller Heater Source Exhaust Inlet Mass Flow Rate""",kg/s,ExhaustAbsorberReport( AbsorberNum ).ExhaustInFlow,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,514,"""Chiller Heater Heating Heat Recovery Potential Rate""",W,ExhaustAbsorberReport( AbsorberNum ).ExhHeatRecPotentialHeat,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,515,"""Chiller Heater Cooling Heat Recovery Potential Rate""",W,ExhaustAbsorberReport( AbsorberNum ).ExhHeatRecPotentialCool,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,517,"""Chiller Heater Cooling Source Heat Transfer Rate""",W,ExhaustAbsorberReport( AbsorberNum ).CoolThermalEnergyUseRate,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,518,"""Chiller Heater Heating Source Heat Transfer Rate""",W,ExhaustAbsorberReport( AbsorberNum ).HeatThermalEnergyUseRate,"""System""","""Average""",ChillerName
ChillerGasAbsorption.cc,480,"""Chiller Heater Evaporator Cooling Rate""",W,GasAbsorberReport( AbsorberNum ).CoolingLoad,"""System""","""Average""",ChillerName
ChillerGasAbsorption.cc,481,"""Chiller Heater Evaporator Cooling Energy""",J,GasAbsorberReport( AbsorberNum ).CoolingEnergy,"""System""","""Sum""",ChillerName
ChillerGasAbsorption.cc,483,"""Chiller Heater Heating Rate""",W,GasAbsorberReport( AbsorberNum ).HeatingLoad,"""System""","""Average""",ChillerName
ChillerGasAbsorption.cc,484,"""Chiller Heater Heating Energy""",J,GasAbsorberReport( AbsorberNum ).HeatingEnergy,"""System""","""Sum""",ChillerName
ChillerGasAbsorption.cc,486,"""Chiller Heater Condenser Heat Transfer Rate""",W,GasAbsorberReport( AbsorberNum ).TowerLoad,"""System""","""Average""",ChillerName
ChillerGasAbsorption.cc,487,"""Chiller Heater Condenser Heat Transfer Energy""",J,GasAbsorberReport( AbsorberNum ).TowerEnergy,"""System""","""Sum""",ChillerName
ChillerGasAbsorption.cc,489,"""Chiller Heater "" + GasAbsorber( AbsorberNum ).FuelType + "" Rate""",W,GasAbsorberReport( AbsorberNum ).FuelUseRate,"""System""","""Average""",ChillerName
ChillerGasAbsorption.cc,491,"""Chiller Heater "" + GasAbsorber( AbsorberNum ).FuelType + "" Energy""",J,GasAbsorberReport( AbsorberNum ).FuelEnergy,"""System""","""Sum""",ChillerName
ChillerGasAbsorption.cc,493,"""Chiller Heater Cooling "" + GasAbsorber( AbsorberNum ).FuelType + "" Rate""",W,GasAbsorberReport( AbsorberNum ).CoolFuelUseRate,"""System""","""Average""",ChillerName
ChillerGasAbsorption.cc,494,"""Chiller Heater Cooling "" + GasAbsorber( AbsorberNum ).FuelType + "" Energy""",J,GasAbsorberReport( AbsorberNum ).CoolFuelEnergy,"""System""","""Sum""",ChillerName
ChillerGasAbsorption.cc,496,"""Chiller Heater Cooling COP""",W/W,GasAbsorberReport( AbsorberNum ).FuelCOP,"""System""","""Average""",ChillerName
ChillerGasAbsorption.cc,498,"""Chiller Heater Heating "" + GasAbsorber( AbsorberNum ).FuelType + "" Rate""",W,GasAbsorberReport( AbsorberNum ).HeatFuelUseRate,"""System""","""Average""",ChillerName
ChillerGasAbsorption.cc,499,"""Chiller Heater Heating "" + GasAbsorber( AbsorberNum ).FuelType + "" Energy""",J,GasAbsorberReport( AbsorberNum ).HeatFuelEnergy,"""System""","""Sum""",ChillerName
ChillerGasAbsorption.cc,501,"""Chiller Heater Electric Power""",W,GasAbsorberReport( AbsorberNum ).ElectricPower,"""System""","""Average""",ChillerName
ChillerGasAbsorption.cc,503,"""Chiller Heater Electric Energy""",J,GasAbsorberReport( AbsorberNum ).ElectricEnergy,"""System""","""Sum""",ChillerName
ChillerGasAbsorption.cc,505,"""Chiller Heater Cooling Electric Power""",W,GasAbsorberReport( AbsorberNum ).CoolElectricPower,"""System""","""Average""",ChillerName
ChillerGasAbsorption.cc,506,"""Chiller Heater Cooling Electric Energy""",J,GasAbsorberReport( AbsorberNum ).CoolElectricEnergy,"""System""","""Sum""",ChillerName
ChillerGasAbsorption.cc,508,"""Chiller Heater Heating Electric Power""",W,GasAbsorberReport( AbsorberNum ).HeatElectricPower,"""System""","""Average""",ChillerName
ChillerGasAbsorption.cc,509,"""Chiller Heater Heating Electric Energy""",J,GasAbsorberReport( AbsorberNum ).HeatElectricEnergy,"""System""","""Sum""",ChillerName
ChillerGasAbsorption.cc,511,"""Chiller Heater Evaporator Inlet Temperature""",C,GasAbsorberReport( AbsorberNum ).ChillReturnTemp,"""System""","""Average""",ChillerName
ChillerGasAbsorption.cc,512,"""Chiller Heater Evaporator Outlet Temperature""",C,GasAbsorberReport( AbsorberNum ).ChillSupplyTemp,"""System""","""Average""",ChillerName
ChillerGasAbsorption.cc,513,"""Chiller Heater Evaporator Mass Flow Rate""",kg/s,GasAbsorberReport( AbsorberNum ).ChillWaterFlowRate,"""System""","""Average""",ChillerName
ChillerGasAbsorption.cc,516,"""Chiller Heater Condenser Inlet Temperature""",C,GasAbsorberReport( AbsorberNum ).CondReturnTemp,"""System""","""Average""",ChillerName
ChillerGasAbsorption.cc,517,"""Chiller Heater Condenser Outlet Temperature""",C,GasAbsorberReport( AbsorberNum ).CondSupplyTemp,"""System""","""Average""",ChillerName
ChillerGasAbsorption.cc,518,"""Chiller Heater Condenser Mass Flow Rate""",kg/s,GasAbsorberReport( AbsorberNum ).CondWaterFlowRate,"""System""","""Average""",ChillerName
ChillerGasAbsorption.cc,520,"""Chiller Heater Condenser Inlet Temperature""",C,GasAbsorberReport( AbsorberNum ).CondReturnTemp,"""System""","""Average""",ChillerName
ChillerGasAbsorption.cc,523,"""Chiller Heater Heating Inlet Temperature""",C,GasAbsorberReport( AbsorberNum ).HotWaterReturnTemp,"""System""","""Average""",ChillerName
ChillerGasAbsorption.cc,524,"""Chiller Heater Heating Outlet Temperature""",C,GasAbsorberReport( AbsorberNum ).HotWaterSupplyTemp,"""System""","""Average""",ChillerName
ChillerGasAbsorption.cc,525,"""Chiller Heater Heating Mass Flow Rate""",kg/s,GasAbsorberReport( AbsorberNum ).HotWaterFlowRate,"""System""","""Average""",ChillerName
ChillerGasAbsorption.cc,527,"""Chiller Heater Cooling Part Load Ratio""",,GasAbsorberReport( AbsorberNum ).CoolPartLoadRatio,"""System""","""Average""",ChillerName
ChillerGasAbsorption.cc,528,"""Chiller Heater Maximum Cooling Rate""",W,GasAbsorberReport( AbsorberNum ).CoolingCapacity,"""System""","""Average""",ChillerName
ChillerGasAbsorption.cc,529,"""Chiller Heater Heating Part Load Ratio""",,GasAbsorberReport( AbsorberNum ).HeatPartLoadRatio,"""System""","""Average""",ChillerName
ChillerGasAbsorption.cc,530,"""Chiller Heater Maximum Heating Rate""",W,GasAbsorberReport( AbsorberNum ).HeatingCapacity,"""System""","""Average""",ChillerName
ChillerGasAbsorption.cc,532,"""Chiller Heater Runtime Fraction""",,GasAbsorberReport( AbsorberNum ).FractionOfPeriodRunning,"""System""","""Average""",ChillerName
ChillerIndirectAbsorption.cc,572,"""Chiller Electric Power""",W,IndirectAbsorberReport( AbsorberNum ).PumpingPower,"""System""","""Average""",IndirectAbsorber( AbsorberNum ).Name
ChillerIndirectAbsorption.cc,573,"""Chiller Electric Energy""",J,IndirectAbsorberReport( AbsorberNum ).PumpingEnergy,"""System""","""Sum""",IndirectAbsorber( AbsorberNum ).Name
